var,type,low,high,err
r,flt,-2.273736754432320342352107985526e-13,2.273736754432320342352107985526e-13,2.687849942617503984365612268448e-13
r,flt,2.273736754432320594787597656250e-13,4.547473508864640684704215971052e-13,2.687849942617504489236591609895e-13
r,flt,-4.547473508864640684704215971052e-13,-2.273736754432320594787597656250e-13,2.687849942617504489236591609895e-13
r,flt,4.547473508864641189575195312500e-13,9.094947017729281369408431942105e-13,2.687849942617504994107570951343e-13
r,flt,-9.094947017729281369408431942105e-13,-4.547473508864641189575195312500e-13,2.687849942617504994107570951343e-13
r,flt,9.094947017729282379150390625000e-13,1.818989403545856273881686388421e-12,2.687849942617506003849529634238e-13
r,flt,-1.818989403545856273881686388421e-12,-9.094947017729282379150390625000e-13,2.687849942617506003849529634238e-13
r,flt,1.818989403545856475830078125000e-12,3.637978807091712547763372776842e-12,2.687849942617508023333447000028e-13
r,flt,-3.637978807091712547763372776842e-12,-1.818989403545856475830078125000e-12,2.687849942617508023333447000028e-13
r,flt,3.637978807091712951660156250000e-12,7.275957614183425095526745553684e-12,2.687849942617512062301281731609e-13
r,flt,-7.275957614183425095526745553684e-12,-3.637978807091712951660156250000e-12,2.687849942617512062301281731609e-13
r,flt,7.275957614183425903320312500000e-12,1.455191522836685019105349110737e-11,2.687849942617520140236951194770e-13
r,flt,-1.455191522836685019105349110737e-11,-7.275957614183425903320312500000e-12,2.687849942617520140236951194770e-13
r,flt,1.455191522836685180664062500000e-11,2.910383045673370038210698221474e-11,2.687849942617536296108290121091e-13
r,flt,-2.910383045673370038210698221474e-11,-1.455191522836685180664062500000e-11,2.687849942617536296108290121091e-13
r,flt,2.910383045673370361328125000000e-11,5.820766091346740076421396442947e-11,2.687849942617568607850967973735e-13
r,flt,-5.820766091346740076421396442947e-11,-2.910383045673370361328125000000e-11,2.687849942617568607850967973735e-13
r,flt,5.820766091346740722656250000000e-11,1.164153218269348015284279288589e-10,2.687849942617633231336323679022e-13
r,flt,-1.164153218269348015284279288589e-10,-5.820766091346740722656250000000e-11,2.687849942617633231336323679022e-13
r,flt,1.164153218269348144531250000000e-10,2.328306436538696030568558577179e-10,2.687849942617762478307035089596e-13
r,flt,-2.328306436538696030568558577179e-10,-1.164153218269348144531250000000e-10,2.687849942617762478307035089596e-13
r,flt,2.328306436538696289062500000000e-10,4.656612873077392061137117154358e-10,2.687849942618020972248457910745e-13
r,flt,-4.656612873077392061137117154358e-10,-2.328306436538696289062500000000e-10,2.687849942618020972248457910745e-13
r,flt,4.656612873077392578125000000000e-10,9.313225746154784122274234308715e-10,2.687849942618537960131303553041e-13
r,flt,-9.313225746154784122274234308715e-10,-4.656612873077392578125000000000e-10,2.687849942618537960131303553041e-13
r,flt,9.313225746154785156250000000000e-10,1.862645149230956824454846861743e-09,2.687849942619571935896994837635e-13
r,flt,-1.862645149230956824454846861743e-09,-9.313225746154785156250000000000e-10,2.687849942619571935896994837635e-13
r,flt,1.862645149230957031250000000000e-09,3.725290298461913648909693723486e-09,2.687849942621639887428377406822e-13
r,flt,-3.725290298461913648909693723486e-09,-1.862645149230957031250000000000e-09,2.687849942621639887428377406822e-13
r,flt,3.725290298461914062500000000000e-09,7.450580596923827297819387446972e-09,2.687849942625775790491142545197e-13
r,flt,-7.450580596923827297819387446972e-09,-3.725290298461914062500000000000e-09,2.687849942625775790491142545197e-13
r,flt,7.450580596923828125000000000000e-09,1.490116119384765459563877489394e-08,2.687849942634047596616672821945e-13
r,flt,-1.490116119384765459563877489394e-08,-7.450580596923828125000000000000e-09,2.687849942634047596616672821945e-13
r,flt,1.490116119384765625000000000000e-08,2.980232238769530919127754978789e-08,2.687849942650591208867733375443e-13
r,flt,-2.980232238769530919127754978789e-08,-1.490116119384765625000000000000e-08,2.687849942650591208867733375443e-13
r,flt,2.980232238769531250000000000000e-08,5.960464477539061838255509957578e-08,2.687849942683678433369854482438e-13
r,flt,-5.960464477539061838255509957578e-08,-2.980232238769531250000000000000e-08,2.687849942683678433369854482438e-13
r,flt,5.960464477539062500000000000000e-08,1.192092895507812367651101991516e-07,2.687849942749852882374096696427e-13
r,flt,-1.192092895507812367651101991516e-07,-5.960464477539062500000000000000e-08,2.687849942749852882374096696427e-13
r,flt,1.192092895507812500000000000000e-07,2.384185791015624735302203983031e-07,2.687849942882201780382581124407e-13
r,flt,-2.384185791015624735302203983031e-07,-1.192092895507812500000000000000e-07,2.687849942882201780382581124407e-13
r,flt,2.384185791015625000000000000000e-07,4.768371582031249470604407966062e-07,2.687849943146899576399549980366e-13
r,flt,-4.768371582031249470604407966062e-07,-2.384185791015625000000000000000e-07,2.687849943146899576399549980366e-13
r,flt,4.768371582031250000000000000000e-07,9.536743164062498941208815932125e-07,2.687849943676295168433487692283e-13
r,flt,-9.536743164062498941208815932125e-07,-4.768371582031250000000000000000e-07,2.687849943676295168433487692283e-13
r,flt,9.536743164062500000000000000000e-07,1.907348632812499788241763186425e-06,2.687849944735086352501363116119e-13
r,flt,-1.907348632812499788241763186425e-06,-9.536743164062500000000000000000e-07,2.687849944735086352501363116119e-13
r,flt,1.907348632812500000000000000000e-06,3.814697265624999576483526372850e-06,2.687849946852668720637113963789e-13
r,flt,-3.814697265624999576483526372850e-06,-1.907348632812500000000000000000e-06,2.687849946852668720637113963789e-13
r,flt,3.814697265625000000000000000000e-06,7.629394531249999152967052745700e-06,2.687849951087833456908615659131e-13
r,flt,-7.629394531249999152967052745700e-06,-3.814697265625000000000000000000e-06,2.687849951087833456908615659131e-13
r,flt,7.629394531250000000000000000000e-06,1.525878906249999830593410549140e-05,2.687849959558162929451619049814e-13
r,flt,-1.525878906249999830593410549140e-05,-7.629394531250000000000000000000e-06,2.687849959558162929451619049814e-13
r,flt,1.525878906250000000000000000000e-05,3.051757812499999661186821098280e-05,2.687849976498821874537625831181e-13
r,flt,-3.051757812499999661186821098280e-05,-1.525878906250000000000000000000e-05,2.687849976498821874537625831181e-13
r,flt,3.051757812500000000000000000000e-05,6.103515624999999322373642196560e-05,2.687850010380139764709639393914e-13
r,flt,-6.103515624999999322373642196560e-05,-3.051757812500000000000000000000e-05,2.687850010380139764709639393914e-13
r,flt,6.103515625000000000000000000000e-05,1.220703124999999864474728439312e-04,2.687850078142775545053666519379e-13
r,flt,-1.220703124999999864474728439312e-04,-6.103515625000000000000000000000e-05,2.687850078142775545053666519379e-13
r,flt,1.220703125000000000000000000000e-04,2.441406249999999728949456878624e-04,2.687850213668047105741720770311e-13
r,flt,-2.441406249999999728949456878624e-04,-1.220703125000000000000000000000e-04,2.687850213668047105741720770311e-13
r,flt,2.441406250000000000000000000000e-04,4.882812499999999457898913757248e-04,2.687850484718590227117829272174e-13
r,flt,-4.882812499999999457898913757248e-04,-2.441406250000000000000000000000e-04,2.687850484718590227117829272174e-13
r,flt,4.882812500000000000000000000000e-04,9.765624999999998915797827514496e-04,2.687851026819676469870046275901e-13
r,flt,-9.765624999999998915797827514496e-04,-4.882812500000000000000000000000e-04,2.687851026819676469870046275901e-13
r,flt,9.765625000000000000000000000000e-04,1.953124999999999783159565502899e-03,2.687852111021848955374480283353e-13
r,flt,-1.953124999999999783159565502899e-03,-9.765625000000000000000000000000e-04,2.687852111021848955374480283353e-13
r,flt,1.953125000000000000000000000000e-03,3.906249999999999566319131005798e-03,2.687854279426193926383348298259e-13
r,flt,-3.906249999999999566319131005798e-03,-1.953125000000000000000000000000e-03,2.687854279426193926383348298259e-13
r,flt,3.906250000000000000000000000000e-03,7.812499999999999132638262011596e-03,2.687858616234883868401084328070e-13
r,flt,-7.812499999999999132638262011596e-03,-3.906250000000000000000000000000e-03,2.687858616234883868401084328070e-13
r,flt,7.812500000000000000000000000000e-03,1.562499999999999826527652402319e-02,2.687867289852263752436556387693e-13
r,flt,-1.562499999999999826527652402319e-02,-7.812500000000000000000000000000e-03,2.687867289852263752436556387693e-13
r,flt,1.562500000000000000000000000000e-02,3.124999999999999653055304804639e-02,2.687884637087023520507500506938e-13
r,flt,-3.124999999999999653055304804639e-02,-1.562500000000000000000000000000e-02,2.687884637087023520507500506938e-13
r,flt,3.125000000000000000000000000000e-02,6.249999999999999306110609609277e-02,2.687919331556543056649388745427e-13
r,flt,-6.249999999999999306110609609277e-02,-3.125000000000000000000000000000e-02,2.687919331556543056649388745427e-13
r,flt,6.250000000000000000000000000000e-02,1.249999999999999861222121921855e-01,2.687988720495582128933165222406e-13
r,flt,-1.249999999999999861222121921855e-01,-6.250000000000000000000000000000e-02,2.687988720495582128933165222406e-13
r,flt,1.250000000000000000000000000000e-01,2.499999999999999722444243843711e-01,2.688127498373660273500718176365e-13
r,flt,-2.499999999999999722444243843711e-01,-1.250000000000000000000000000000e-01,2.688127498373660273500718176365e-13
r,flt,2.500000000000000000000000000000e-01,4.999999999999999444888487687422e-01,2.688405054129816562635824084282e-13
r,flt,-4.999999999999999444888487687422e-01,-2.500000000000000000000000000000e-01,2.688405054129816562635824084282e-13
r,flt,5.000000000000000000000000000000e-01,9.999999999999998889776975374843e-01,2.688960165642129140906035900116e-13
r,flt,-9.999999999999998889776975374843e-01,-5.000000000000000000000000000000e-01,2.688960165642129140906035900116e-13
r,flt,1.000000000000000000000000000000e+00,1.999999999999999777955395074969e+00,2.992051051364796876441687345505e-13
r,flt,-1.999999999999999777955395074969e+00,-1.000000000000000000000000000000e+00,2.992051051364796876441687345505e-13
r,flt,2.000000000000000000000000000000e+00,3.999999999999999555910790149937e+00,3.029798634202052198816090822220e-13
r,flt,-3.999999999999999555910790149937e+00,-2.000000000000000000000000000000e+00,3.029798634202052198816090822220e-13
r,flt,4.000000000000000000000000000000e+00,7.999999999999999111821580299875e+00,3.034239526300552824977785348892e-13
r,flt,-7.999999999999999111821580299875e+00,-4.000000000000000000000000000000e+00,3.034239526300552824977785348892e-13
r,flt,8.000000000000000000000000000000e+00,1.599999999999999822364316059975e+01,3.043121310497554077301174402237e-13
r,flt,-1.599999999999999822364316059975e+01,-8.000000000000000000000000000000e+00,3.043121310497554077301174402237e-13
r,flt,1.600000000000000000000000000000e+01,1.700000000000000000000000000000e+01,3.060884878891556581947952508926e-13
r,flt,-1.700000000000000000000000000000e+01,-1.600000000000000000000000000000e+01,3.060884878891556581947952508926e-13
r,flt,1.700000000000000000000000000000e+01,3.199999999999999644728632119950e+01,3.096412015679561591241508722305e-13
r,flt,-3.199999999999999644728632119950e+01,-1.700000000000000000000000000000e+01,3.096412015679561591241508722305e-13
r,flt,3.200000000000000000000000000000e+01,3.400000000000000000000000000000e+01,3.131939152467566600535064935684e-13
r,flt,-3.400000000000000000000000000000e+01,-3.200000000000000000000000000000e+01,3.131939152467566600535064935684e-13
r,flt,3.400000000000000000000000000000e+01,4.900000000000000000000000000000e+01,3.202993426043576619122177362442e-13
r,flt,-4.900000000000000000000000000000e+01,-3.400000000000000000000000000000e+01,3.202993426043576619122177362442e-13
r,flt,4.900000000000000000000000000000e+01,6.399999999999999289457264239900e+01,3.274047699619586637709289789200e-13
