var,type,low,high,err
r,flt,3.799999999999999822364316059975e+00,7.799999999999999822364316059975e+00,0.000000000000000000000000000000e+00

ret,flt,-2.943698909090909410224412567914e+01,-2.941336000000000083787199400831e+01,1.582484143725082756241823659629e-14
ret,flt,-2.941336000000000083787199400831e+01,-2.937500000000000000000000000000e+01,1.655064973959952301963146162249e-14
ret,flt,-2.937500000000000000000000000000e+01,-2.936462500000000019895196601283e+01,1.659919424135125549025013717701e-14
ret,flt,-2.936462500000000019895196601283e+01,-2.935750000000000170530256582424e+01,1.686512041132459974566615881074e-14
ret,flt,-2.935750000000000170530256582424e+01,-2.935560000000000258069121628068e+01,1.702736840414331985490204929174e-14
ret,flt,-2.935560000000000258069121628068e+01,-2.935000000000000142108547152020e+01,1.703387431106762152032663345850e-14
ret,flt,-2.935000000000000142108547152020e+01,-2.928181818181818485413714370225e+01,1.800226634429691708950153255895e-14
ret,flt,-2.928181818181818485413714370225e+01,-2.925000000000000000000000000000e+01,1.807470839665370577697378814733e-14
ret,flt,-2.925000000000000000000000000000e+01,-2.920000000000000284217094304040e+01,1.896871548723311409089187623096e-14
ret,flt,-2.920000000000000284217094304040e+01,-2.900000000000000000000000000000e+01,2.110589480963654358665098807608e-14
ret,flt,-2.900000000000000000000000000000e+01,-2.890000000000000213162820728030e+01,2.304934021424287960579157596962e-14
ret,flt,-2.890000000000000213162820728030e+01,-2.850000000000000000000000000000e+01,2.669031662350108224715930372019e-14
ret,flt,-2.850000000000000000000000000000e+01,-2.830000000000000071054273576010e+01,2.975508728297883205192627718980e-14
ret,flt,-2.830000000000000071054273576010e+01,-2.750000000000000000000000000000e+01,3.300929549422938169675792870651e-14
ret,flt,-2.750000000000000000000000000000e+01,-2.710000000000000142108547152020e+01,3.783762192455243281871271387476e-14
ret,flt,-2.710000000000000142108547152020e+01,-2.550000000000000000000000000000e+01,4.231719971149929391965582203610e-14
ret,flt,-2.550000000000000000000000000000e+01,-2.190000000000000213162820728030e+01,5.187406060258582782627020827896e-14
ret,flt,-2.190000000000000213162820728030e+01,-2.150000000000000000000000000000e+01,5.422250419865151984236767369467e-14
ret,flt,-1.599999999999999822364316059975e+01,-1.350000000000000000000000000000e+01,6.874343303670742665305689869499e-14
ret,flt,-1.350000000000000000000000000000e+01,-1.349999999999999644728632119950e+01,7.051978987610767711773470936393e-14
ret,flt,-1.850000000000000000000000000000e+01,-1.600000000000000000000000000000e+01,7.051978987610767711773470936393e-14
ret,flt,-2.150000000000000000000000000000e+01,-1.850000000000000000000000000000e+01,7.229614671550792758241252003288e-14
ret,flt,-9.999999999999998889776975374843e-01,-5.000000000000002220446049250313e-01,9.350005188237102804114616625245e-14
ret,flt,-1.999999999999999777955395074969e+00,-1.500000000000000000000000000000e+00,9.350005188237102804114616625245e-14
ret,flt,-2.842170943040400427940134981908e-14,2.842170943040400427940134981908e-14,9.361107418483354369518852941926e-14
ret,flt,-1.500000000000000000000000000000e+00,-1.000000000000000000000000000000e+00,9.361107418483354369518852941926e-14
ret,flt,-2.500000000000028421709430404007e+00,-2.499999999999971578290569595993e+00,9.361107418483354369518852941926e-14
ret,flt,2.842170943040400743484497070312e-14,1.136868377216160171176053992763e-13,9.361107418483355631696301295545e-14
ret,flt,-1.136868377216160171176053992763e-13,-2.842170943040400743484497070312e-14,9.361107418483355631696301295545e-14
ret,flt,-2.499999999999971578290569595993e+00,-2.499999999999886313162278383970e+00,9.361107418483355631696301295545e-14
ret,flt,-2.500000000000113686837721616030e+00,-2.500000000000028421709430404007e+00,9.361107418483355631696301295545e-14
ret,flt,1.136868377216160297393798828125e-13,2.273736754432320342352107985526e-13,9.361107418483356893873749649164e-14
ret,flt,-2.273736754432320342352107985526e-13,-1.136868377216160297393798828125e-13,9.361107418483356893873749649164e-14
ret,flt,-2.499999999999886313162278383970e+00,-2.499999999999772626324556767941e+00,9.361107418483356893873749649164e-14
ret,flt,-2.500000000000227373675443232059e+00,-2.500000000000113686837721616030e+00,9.361107418483356893873749649164e-14
ret,flt,2.273736754432320594787597656250e-13,4.547473508864640684704215971052e-13,9.361107418483359418228646356402e-14
ret,flt,-4.547473508864640684704215971052e-13,-2.273736754432320594787597656250e-13,9.361107418483359418228646356402e-14
ret,flt,-2.499999999999772626324556767941e+00,-2.499999999999545252649113535881e+00,9.361107418483359418228646356402e-14
ret,flt,-2.500000000000454747350886464119e+00,-2.500000000000227373675443232059e+00,9.361107418483359418228646356402e-14
ret,flt,4.547473508864641189575195312500e-13,9.094947017729281369408431942105e-13,9.361107418483364466938439770877e-14
ret,flt,-9.094947017729281369408431942105e-13,-4.547473508864641189575195312500e-13,9.361107418483364466938439770877e-14
ret,flt,-2.499999999999545252649113535881e+00,-2.499999999999090505298227071762e+00,9.361107418483364466938439770877e-14
ret,flt,-2.500000000000909494701772928238e+00,-2.500000000000454747350886464119e+00,9.361107418483364466938439770877e-14
ret,flt,9.094947017729282379150390625000e-13,1.818989403545856273881686388421e-12,9.361107418483374564358026599828e-14
ret,flt,-1.818989403545856273881686388421e-12,-9.094947017729282379150390625000e-13,9.361107418483374564358026599828e-14
ret,flt,-2.499999999999090505298227071762e+00,-2.499999999998181010596454143524e+00,9.361107418483374564358026599828e-14
ret,flt,-2.500000000001818989403545856476e+00,-2.500000000000909494701772928238e+00,9.361107418483374564358026599828e-14
ret,flt,1.818989403545856475830078125000e-12,3.637978807091712547763372776842e-12,9.361107418483394759197200257730e-14
ret,flt,-3.637978807091712547763372776842e-12,-1.818989403545856475830078125000e-12,9.361107418483394759197200257730e-14
ret,flt,-2.499999999998181010596454143524e+00,-2.499999999996362021192908287048e+00,9.361107418483394759197200257730e-14
ret,flt,-2.500000000003637978807091712952e+00,-2.500000000001818989403545856476e+00,9.361107418483394759197200257730e-14
ret,flt,3.637978807091712951660156250000e-12,7.275957614183425095526745553684e-12,9.361107418483435148875547573535e-14
ret,flt,-7.275957614183425095526745553684e-12,-3.637978807091712951660156250000e-12,9.361107418483435148875547573535e-14
ret,flt,-2.499999999996362021192908287048e+00,-2.499999999992724042385816574097e+00,9.361107418483435148875547573535e-14
ret,flt,-2.500000000007275957614183425903e+00,-2.500000000003637978807091712952e+00,9.361107418483435148875547573535e-14
ret,flt,7.275957614183425903320312500000e-12,1.455191522836685019105349110737e-11,9.361107418483515928232242205144e-14
ret,flt,-1.455191522836685019105349110737e-11,-7.275957614183425903320312500000e-12,9.361107418483515928232242205144e-14
ret,flt,-2.499999999992724042385816574097e+00,-2.499999999985448084771633148193e+00,9.361107418483515928232242205144e-14
ret,flt,-2.500000000014551915228366851807e+00,-2.500000000007275957614183425903e+00,9.361107418483515928232242205144e-14
ret,flt,1.455191522836685180664062500000e-11,2.910383045673370038210698221474e-11,9.361107418483677486945631468361e-14
ret,flt,-2.910383045673370038210698221474e-11,-1.455191522836685180664062500000e-11,9.361107418483677486945631468361e-14
ret,flt,-2.499999999985448084771633148193e+00,-2.499999999970896169543266296387e+00,9.361107418483677486945631468361e-14
ret,flt,-2.500000000029103830456733703613e+00,-2.500000000014551915228366851807e+00,9.361107418483677486945631468361e-14
ret,flt,2.910383045673370361328125000000e-11,5.820766091346740076421396442947e-11,9.361107418484000604372409994797e-14
ret,flt,-5.820766091346740076421396442947e-11,-2.910383045673370361328125000000e-11,9.361107418484000604372409994797e-14
ret,flt,-2.499999999970896169543266296387e+00,-2.499999999941792339086532592773e+00,9.361107418484000604372409994797e-14
ret,flt,-2.500000000058207660913467407227e+00,-2.500000000029103830456733703613e+00,9.361107418484000604372409994797e-14
ret,flt,5.820766091346740722656250000000e-11,1.164153218269348015284279288589e-10,9.361107418484646839225967047668e-14
ret,flt,-1.164153218269348015284279288589e-10,-5.820766091346740722656250000000e-11,9.361107418484646839225967047668e-14
ret,flt,-2.499999999941792339086532592773e+00,-2.499999999883584678173065185547e+00,9.361107418484646839225967047668e-14
ret,flt,-2.500000000116415321826934814453e+00,-2.500000000058207660913467407227e+00,9.361107418484646839225967047668e-14
ret,flt,1.164153218269348144531250000000e-10,2.328306436538696030568558577179e-10,9.361107418485939308933081153410e-14
ret,flt,-2.328306436538696030568558577179e-10,-1.164153218269348144531250000000e-10,9.361107418485939308933081153410e-14
ret,flt,-2.499999999883584678173065185547e+00,-2.499999999767169356346130371094e+00,9.361107418485939308933081153410e-14
ret,flt,-2.500000000232830643653869628906e+00,-2.500000000116415321826934814453e+00,9.361107418485939308933081153410e-14
ret,flt,2.328306436538696289062500000000e-10,4.656612873077392061137117154358e-10,9.361107418488524248347309364894e-14
ret,flt,-4.656612873077392061137117154358e-10,-2.328306436538696289062500000000e-10,9.361107418488524248347309364894e-14
ret,flt,-2.499999999767169356346130371094e+00,-2.499999999534338712692260742188e+00,9.361107418488524248347309364894e-14
ret,flt,-2.500000000465661287307739257812e+00,-2.500000000232830643653869628906e+00,9.361107418488524248347309364894e-14
ret,flt,4.656612873077392578125000000000e-10,9.313225746154784122274234308715e-10,9.361107418493694127175765787862e-14
ret,flt,-9.313225746154784122274234308715e-10,-4.656612873077392578125000000000e-10,9.361107418493694127175765787862e-14
ret,flt,-2.499999999534338712692260742188e+00,-2.499999999068677425384521484375e+00,9.361107418493694127175765787862e-14
ret,flt,-2.500000000931322574615478515625e+00,-2.500000000465661287307739257812e+00,9.361107418493694127175765787862e-14
ret,flt,9.313225746154785156250000000000e-10,1.862645149230956824454846861743e-09,9.361107418504033884832678633798e-14
ret,flt,-1.862645149230956824454846861743e-09,-9.313225746154785156250000000000e-10,9.361107418504033884832678633798e-14
ret,flt,-2.499999999068677425384521484375e+00,-2.499999998137354850769042968750e+00,9.361107418504033884832678633798e-14
ret,flt,-2.500000001862645149230957031250e+00,-2.500000000931322574615478515625e+00,9.361107418504033884832678633798e-14
ret,flt,1.862645149230957031250000000000e-09,3.725290298461913648909693723486e-09,9.361107418524713400146504325670e-14
ret,flt,-3.725290298461913648909693723486e-09,-1.862645149230957031250000000000e-09,9.361107418524713400146504325670e-14
ret,flt,-2.499999998137354850769042968750e+00,-2.499999996274709701538085937500e+00,9.361107418524713400146504325670e-14
ret,flt,-2.500000003725290298461914062500e+00,-2.500000001862645149230957031250e+00,9.361107418524713400146504325670e-14
ret,flt,3.725290298461914062500000000000e-09,7.450580596923827297819387446972e-09,9.361107418566072430774155709413e-14
ret,flt,-7.450580596923827297819387446972e-09,-3.725290298461914062500000000000e-09,9.361107418566072430774155709413e-14
ret,flt,-2.499999996274709701538085937500e+00,-2.499999992549419403076171875000e+00,9.361107418566072430774155709413e-14
ret,flt,-2.500000007450580596923828125000e+00,-2.500000003725290298461914062500e+00,9.361107418566072430774155709413e-14
ret,flt,7.450580596923828125000000000000e-09,1.490116119384765459563877489394e-08,9.361107418648790492029458476900e-14
ret,flt,-1.490116119384765459563877489394e-08,-7.450580596923828125000000000000e-09,9.361107418648790492029458476900e-14
ret,flt,-2.499999992549419403076171875000e+00,-2.499999985098838806152343750000e+00,9.361107418648790492029458476900e-14
ret,flt,-2.500000014901161193847656250000e+00,-2.500000007450580596923828125000e+00,9.361107418648790492029458476900e-14
ret,flt,1.490116119384765625000000000000e-08,2.980232238769530919127754978789e-08,9.361107418814226614540064011875e-14
ret,flt,-2.980232238769530919127754978789e-08,-1.490116119384765625000000000000e-08,9.361107418814226614540064011875e-14
ret,flt,-2.499999985098838806152343750000e+00,-2.499999970197677612304687500000e+00,9.361107418814226614540064011875e-14
ret,flt,-2.500000029802322387695312500000e+00,-2.500000014901161193847656250000e+00,9.361107418814226614540064011875e-14
